client_id,age,job,marital,education,credit_default,mortgage
10777,45,unknown,married,unknown,0,yes
10778,44,entrepreneur,married,basic_4y,0,no
10779,44,blue-collar,married,high_school,0,no
10780,28,management,married,high_school,0,no
10781,45,blue-collar,married,basic_4y,0,no
10782,35,unemployed,divorced,basic_4y,0,yes
10783,37,technician,single,university_degree,0,yes
10784,24,admin,single,university_degree,0,yes
10785,30,technician,married,university_degree,0,no
10786,43,blue-collar,married,basic_6y,0,yes
10787,32,technician,divorced,professional_course,0,yes
10788,36,admin,single,high_school,0,yes
10789,44,admin,divorced,high_school,0,no
10790,46,blue-collar,divorced,basic_6y,0,yes
10791,45,management,married,university_degree,0,yes
10792,29,technician,divorced,university_degree,0,no
10793,51,blue-collar,married,basic_4y,0,yes
10794,37,blue-collar,single,university_degree,0,no
10795,55,housemaid,married,university_degree,0,yes
10796,38,blue-collar,divorced,basic_6y,0,yes
10797,59,admin,married,university_degree,0,yes
10798,32,self-employed,divorced,professional_course,0,yes
10799,58,blue-collar,married,high_school,0,no
10800,32,blue-collar,married,basic_9y,0,yes
10801,54,blue-collar,married,high_school,0,yes
10802,38,unemployed,married,basic_9y,0,yes
10803,49,blue-collar,married,basic_4y,0,yes
10804,43,services,married,high_school,0,no
10805,36,admin,divorced,high_school,0,yes
10806,52,admin,married,university_degree,0,yes
10807,43,technician,single,professional_course,0,unknown
10808,28,admin,single,high_school,0,no
10809,46,technician,divorced,professional_course,0,no
10810,42,housemaid,married,unknown,0,yes
10811,31,blue-collar,married,basic_9y,0,no
10812,38,blue-collar,married,basic_9y,0,no
10813,50,services,married,high_school,0,yes
10814,39,services,single,high_school,0,yes
10815,34,technician,married,university_degree,0,yes
10816,30,management,single,university_degree,0,yes
10817,51,technician,married,high_school,0,no
10818,43,admin,married,high_school,0,no
10819,26,admin,single,high_school,0,no
10820,35,admin,married,university_degree,0,yes
10821,24,entrepreneur,married,university_degree,0,yes
10822,51,blue-collar,divorced,basic_4y,0,no
10823,31,unemployed,divorced,basic_4y,0,yes
10824,45,entrepreneur,married,university_degree,0,no
10825,30,student,single,university_degree,0,yes
10826,46,unemployed,divorced,basic_9y,0,no
10827,44,admin,single,high_school,0,no
10828,26,blue-collar,single,unknown,0,yes
10829,38,blue-collar,married,basic_6y,0,no
10830,30,admin,married,university_degree,0,no
10831,33,blue-collar,single,basic_9y,0,yes
10832,31,blue-collar,single,basic_9y,0,no
10833,47,blue-collar,single,basic_4y,0,no
10834,57,retired,married,unknown,0,yes
10835,36,blue-collar,single,high_school,0,yes
10836,30,services,married,high_school,0,yes
10837,40,blue-collar,divorced,basic_9y,0,unknown
10838,32,services,married,professional_course,0,unknown
10839,45,entrepreneur,married,unknown,0,no
10840,29,technician,single,high_school,0,no
10841,37,management,married,university_degree,0,yes
10842,45,blue-collar,married,unknown,0,no
10843,48,technician,married,professional_course,0,yes
10844,35,admin,divorced,basic_9y,0,yes
10845,34,admin,married,university_degree,0,yes
10846,42,technician,married,basic_6y,0,yes
10847,32,admin,single,high_school,0,no
10848,31,technician,married,professional_course,0,no
10849,38,admin,single,university_degree,0,yes
10850,30,blue-collar,married,basic_6y,0,no
10851,54,housemaid,married,basic_4y,0,no
10852,38,admin,single,basic_9y,0,yes
10853,25,blue-collar,single,basic_9y,0,no
10854,25,services,single,professional_course,0,no
10855,51,unemployed,divorced,university_degree,0,yes
10856,35,blue-collar,single,basic_4y,0,no
10857,28,admin,single,university_degree,0,no
10858,47,services,married,high_school,0,unknown
10859,35,technician,single,professional_course,0,no
10860,51,blue-collar,single,basic_9y,0,yes
10861,28,technician,single,university_degree,0,no
10862,34,services,married,basic_9y,0,no
10863,27,blue-collar,married,basic_4y,0,no
10864,31,services,married,high_school,0,yes
10865,35,technician,married,professional_course,0,no
10866,56,management,married,university_degree,0,no
10867,31,services,single,basic_6y,0,no
10868,41,blue-collar,divorced,basic_4y,0,yes
10869,58,blue-collar,married,basic_4y,0,yes
10870,38,blue-collar,married,basic_6y,0,no
10871,47,services,married,high_school,0,yes
10872,46,blue-collar,married,basic_4y,0,no
10873,56,retired,married,high_school,0,no
10874,47,services,married,high_school,0,no
10875,33,admin,single,high_school,0,no
10876,55,technician,married,professional_course,0,yes
10877,47,services,married,high_school,0,yes
10878,56,retired,married,high_school,0,yes
10879,32,blue-collar,married,high_school,0,no
10880,41,blue-collar,married,basic_6y,0,no
10881,52,self-employed,married,professional_course,0,no
10882,43,blue-collar,married,basic_4y,0,yes
10883,29,admin,married,high_school,0,no
10884,41,admin,divorced,high_school,0,yes
10885,23,blue-collar,married,professional_course,0,no
10886,51,blue-collar,divorced,unknown,0,no
10887,36,services,single,high_school,0,no
10888,51,blue-collar,divorced,unknown,0,no
10889,35,technician,married,professional_course,0,no
10890,43,blue-collar,married,basic_6y,0,no
10891,32,services,married,high_school,0,yes
10892,41,services,married,basic_9y,0,yes
10893,43,self-employed,married,university_degree,0,yes
10894,54,retired,single,basic_4y,0,no
10895,25,admin,single,high_school,0,yes
10896,36,admin,married,high_school,0,yes
10897,36,admin,married,high_school,0,yes
10898,42,admin,divorced,university_degree,0,no
10899,35,entrepreneur,single,professional_course,0,no
10900,50,management,married,university_degree,0,yes
10901,42,admin,divorced,university_degree,0,yes
10902,32,admin,married,high_school,0,yes
10903,32,admin,married,high_school,0,no
10904,51,services,married,high_school,0,no
10905,39,blue-collar,divorced,basic_9y,0,yes
10906,38,blue-collar,married,basic_9y,0,yes
10907,43,blue-collar,married,basic_6y,0,yes
10908,39,blue-collar,divorced,basic_9y,0,yes
10909,41,services,married,basic_9y,0,yes
10910,34,admin,single,high_school,0,no
10911,36,admin,married,high_school,0,yes
10912,28,services,single,high_school,0,no
10913,49,housemaid,divorced,basic_4y,0,no
10914,31,blue-collar,married,basic_9y,0,no
10915,25,housemaid,married,basic_4y,0,no
10916,29,management,married,university_degree,0,no
10917,56,blue-collar,married,basic_4y,0,no
10918,54,blue-collar,divorced,basic_4y,0,no
10919,31,admin,married,high_school,0,yes
10920,34,blue-collar,married,professional_course,0,no
10921,27,technician,married,university_degree,0,yes
10922,31,admin,married,high_school,0,yes
10923,51,blue-collar,divorced,unknown,0,unknown
10924,28,admin,single,university_degree,0,yes
10925,28,management,single,basic_9y,0,no
10926,26,blue-collar,married,basic_4y,0,no
10927,25,services,married,high_school,0,yes
10928,39,technician,married,professional_course,0,yes
10929,28,blue-collar,married,basic_9y,0,no
10930,33,admin,married,university_degree,0,yes
10931,39,technician,married,professional_course,0,no
10932,55,management,single,basic_4y,0,no
10933,29,management,married,university_degree,0,no
10934,51,management,married,university_degree,0,yes
10935,28,blue-collar,married,basic_9y,0,yes
10936,24,blue-collar,single,basic_4y,0,no
10937,24,blue-collar,single,basic_4y,0,no
10938,45,blue-collar,divorced,unknown,0,yes
10939,20,services,single,high_school,0,yes
10940,34,blue-collar,married,basic_9y,0,no
10941,25,blue-collar,married,basic_9y,0,no
10942,29,self-employed,married,professional_course,0,no
10943,29,blue-collar,married,basic_9y,0,unknown
10944,29,self-employed,married,professional_course,0,no
10945,32,blue-collar,married,basic_6y,0,no
10946,32,blue-collar,married,basic_6y,0,yes
10947,32,admin,single,university_degree,0,no
10948,38,blue-collar,single,university_degree,0,yes
10949,29,blue-collar,married,unknown,0,no
10950,37,technician,single,university_degree,0,no
10951,36,blue-collar,married,basic_9y,0,no
10952,55,management,single,basic_4y,0,yes
10953,29,admin,single,high_school,0,yes
10954,43,blue-collar,married,basic_4y,0,yes
10955,24,services,single,high_school,0,yes
10956,24,services,single,high_school,0,yes
10957,55,blue-collar,married,basic_4y,0,no
10958,38,blue-collar,married,basic_4y,0,no
10959,40,admin,married,university_degree,0,no
10960,41,services,married,basic_9y,0,yes
10961,29,entrepreneur,single,professional_course,0,no
10962,58,management,unknown,university_degree,0,no
10963,28,admin,married,university_degree,0,no
10964,57,unemployed,married,basic_9y,0,yes
10965,57,housemaid,married,basic_4y,0,no
10966,33,services,married,basic_4y,0,unknown
10967,43,blue-collar,married,basic_4y,0,no
10968,38,blue-collar,married,professional_course,0,no
10969,56,technician,single,university_degree,0,yes
10970,52,services,single,high_school,0,yes
10971,25,technician,married,professional_course,0,yes
10972,31,housemaid,married,professional_course,0,yes
10973,52,services,single,high_school,0,yes
10974,36,admin,married,high_school,0,yes
10975,32,student,single,university_degree,0,yes
10976,26,technician,single,high_school,0,unknown
10977,41,services,married,high_school,0,unknown
10978,31,entrepreneur,divorced,high_school,0,yes
10979,28,management,married,university_degree,0,yes
10980,32,blue-collar,divorced,basic_9y,0,no
10981,41,technician,single,professional_course,0,yes
10982,29,technician,divorced,professional_course,0,yes
10983,39,management,married,basic_9y,0,no
10984,42,management,married,university_degree,0,no
10985,50,unemployed,married,high_school,0,no
10986,34,blue-collar,married,high_school,0,no
10987,32,blue-collar,single,high_school,0,yes
10988,44,entrepreneur,married,professional_course,0,no
10989,42,retired,married,professional_course,0,yes
10990,48,technician,divorced,university_degree,0,yes
10991,41,self-employed,married,basic_9y,0,yes
10992,27,management,single,high_school,0,unknown
10993,32,technician,married,professional_course,0,no
10994,55,blue-collar,married,basic_4y,0,yes
10995,27,admin,single,university_degree,0,no
10996,41,admin,married,university_degree,0,yes
10997,43,blue-collar,married,basic_4y,0,yes
10998,54,unemployed,married,high_school,0,no
10999,52,blue-collar,divorced,high_school,0,no
11000,55,management,single,basic_4y,0,yes
11001,38,blue-collar,married,basic_9y,0,no
11002,42,blue-collar,married,high_school,0,no
11003,56,retired,married,basic_4y,0,yes
11004,41,services,married,basic_9y,0,yes
11005,31,services,married,high_school,0,yes
11006,29,blue-collar,married,unknown,0,no
11007,40,blue-collar,married,basic_9y,0,no
11008,25,services,single,high_school,0,no
11009,46,entrepreneur,married,university_degree,0,unknown
11010,53,management,divorced,university_degree,0,unknown
11011,42,admin,married,basic_6y,0,yes
11012,59,retired,married,basic_9y,0,yes
11013,24,technician,single,professional_course,0,yes
11014,44,admin,single,high_school,0,no
11015,43,blue-collar,married,basic_9y,0,no
11016,31,blue-collar,married,basic_9y,0,yes
11017,28,technician,single,professional_course,0,yes
11018,33,blue-collar,married,basic_4y,0,yes
11019,47,admin,married,basic_9y,0,yes
11020,38,management,married,unknown,0,no
11021,35,admin,divorced,university_degree,0,yes
11022,47,entrepreneur,married,professional_course,0,no
11023,25,blue-collar,married,basic_9y,0,yes
11024,26,technician,single,professional_course,0,no
11025,39,blue-collar,married,basic_4y,0,yes
11026,42,entrepreneur,married,professional_course,0,no
11027,43,management,married,high_school,0,no
11028,29,technician,married,professional_course,0,no
11029,50,management,married,university_degree,0,no
11030,29,blue-collar,married,professional_course,0,no
11031,45,technician,divorced,professional_course,0,yes
11032,36,blue-collar,married,unknown,0,yes
11033,38,blue-collar,married,basic_4y,0,yes
11034,36,services,married,high_school,0,yes
11035,33,housemaid,married,high_school,0,unknown
11036,33,entrepreneur,married,university_degree,0,yes
11037,44,blue-collar,married,basic_4y,0,no
11038,33,blue-collar,married,basic_4y,0,yes
11039,43,management,divorced,university_degree,0,no
11040,39,blue-collar,divorced,basic_9y,0,yes
11041,36,admin,single,university_degree,0,no
11042,31,services,single,high_school,0,no
11043,49,technician,married,professional_course,0,yes
11044,44,blue-collar,married,high_school,0,yes
11045,51,management,married,high_school,0,no
11046,28,management,married,university_degree,0,no
11047,57,blue-collar,divorced,unknown,0,unknown
11048,41,blue-collar,married,basic_9y,0,no
11049,49,unknown,married,basic_6y,0,no
11050,44,technician,married,high_school,0,yes
11051,57,retired,divorced,professional_course,0,no
11052,36,services,married,high_school,0,no
11053,49,admin,married,high_school,0,yes
11054,36,blue-collar,married,high_school,0,no
11055,51,management,married,university_degree,0,no
11056,45,admin,married,high_school,0,no
11057,30,entrepreneur,married,high_school,0,unknown
11058,46,admin,married,basic_9y,0,yes
11059,43,blue-collar,single,basic_9y,0,yes
11060,23,blue-collar,single,basic_9y,0,yes
11061,50,technician,married,professional_course,0,yes
11062,41,admin,single,high_school,0,yes
11063,26,admin,single,high_school,0,no
11064,47,blue-collar,married,basic_6y,0,unknown
11065,52,blue-collar,married,basic_4y,0,no
11066,33,self-employed,married,university_degree,0,no
11067,28,admin,single,university_degree,0,yes
11068,28,blue-collar,married,unknown,0,no
11069,42,blue-collar,married,unknown,0,no
11070,28,blue-collar,married,basic_6y,0,no
11071,54,management,married,basic_6y,0,no
11072,35,admin,married,high_school,0,yes
11073,60,admin,married,university_degree,0,no
11074,47,services,married,high_school,0,yes
11075,60,retired,married,high_school,0,yes
11076,29,management,single,university_degree,0,yes
11077,49,technician,married,high_school,0,no
11078,56,retired,married,basic_4y,0,no
11079,33,admin,married,high_school,0,no
11080,28,student,single,high_school,0,yes
11081,60,admin,married,university_degree,0,no
11082,34,admin,married,high_school,0,no
11083,36,blue-collar,married,basic_9y,0,yes
11084,39,management,single,university_degree,0,yes
11085,40,admin,single,university_degree,0,no
11086,56,entrepreneur,married,university_degree,0,yes
11087,33,admin,single,professional_course,0,no
11088,40,admin,married,basic_9y,0,no
11089,58,entrepreneur,married,basic_4y,0,no
11090,40,blue-collar,divorced,basic_9y,0,no
11091,32,blue-collar,married,basic_6y,0,yes
11092,37,technician,single,high_school,0,no
11093,46,admin,single,university_degree,0,yes
11094,49,services,married,high_school,0,no
11095,26,admin,single,university_degree,0,no
11096,31,technician,single,professional_course,0,no
11097,36,student,single,basic_9y,0,yes
11098,32,technician,married,university_degree,0,no
11099,34,blue-collar,married,basic_9y,0,yes
11100,35,student,single,university_degree,0,no
11101,59,retired,married,basic_9y,0,no
11102,47,management,divorced,university_degree,0,no
11103,46,blue-collar,married,basic_4y,0,no
11104,41,self-employed,married,high_school,0,no
11105,42,blue-collar,married,basic_6y,0,yes
11106,39,admin,married,professional_course,0,unknown
11107,46,blue-collar,divorced,basic_6y,0,unknown
11108,27,admin,married,university_degree,0,unknown
11109,49,blue-collar,married,basic_9y,0,no
11110,50,technician,married,professional_course,0,no
11111,49,services,married,high_school,0,no
11112,39,technician,single,professional_course,0,no
11113,47,admin,divorced,high_school,0,no
11114,30,blue-collar,married,basic_9y,0,no
11115,35,blue-collar,married,unknown,0,no
11116,40,admin,married,professional_course,0,no
11117,56,blue-collar,married,basic_4y,0,no
11118,40,management,divorced,university_degree,0,yes
11119,30,admin,married,university_degree,0,no
11120,33,self-employed,single,university_degree,0,no
11121,35,blue-collar,married,basic_6y,0,no
11122,58,self-employed,divorced,professional_course,0,no
11123,47,admin,divorced,high_school,0,yes
11124,46,blue-collar,married,basic_6y,0,no
11125,53,services,married,high_school,0,yes
11126,58,self-employed,divorced,professional_course,0,yes
11127,49,housemaid,single,high_school,0,no
11128,43,services,married,high_school,0,yes
11129,34,services,divorced,basic_9y,0,no
11130,41,blue-collar,married,basic_9y,0,no
11131,47,admin,married,professional_course,0,no
11132,42,unemployed,married,high_school,0,yes
11133,49,services,married,high_school,0,no
11134,54,retired,divorced,basic_4y,0,no
11135,41,services,divorced,basic_9y,0,no
11136,36,admin,married,university_degree,0,yes
11137,51,technician,married,professional_course,0,yes
11138,41,unemployed,married,professional_course,0,yes
11139,42,technician,married,high_school,0,no
11140,52,management,divorced,university_degree,0,no
11141,29,admin,married,university_degree,0,no
11142,46,services,married,basic_9y,0,no
11143,42,technician,single,high_school,0,no
11144,35,self-employed,married,basic_4y,0,no
11145,48,admin,single,university_degree,0,yes
11146,27,technician,single,professional_course,0,no
11147,32,self-employed,single,high_school,0,no
11148,45,blue-collar,married,basic_9y,0,yes
11149,35,admin,married,university_degree,0,no
11150,32,services,married,high_school,0,no
11151,35,admin,married,high_school,0,no
11152,47,management,married,basic_4y,0,no
11153,35,admin,married,high_school,0,no
11154,53,admin,single,high_school,0,no
11155,37,technician,married,professional_course,0,no
11156,42,admin,married,basic_4y,0,no
11157,58,retired,married,basic_4y,0,no
11158,53,admin,single,high_school,0,no
11159,35,technician,married,professional_course,0,no
11160,55,admin,married,high_school,0,yes
11161,51,blue-collar,married,basic_4y,0,no
11162,51,admin,married,professional_course,0,no
11163,37,technician,single,professional_course,0,no
11164,48,services,divorced,basic_6y,0,yes
11165,44,admin,married,university_degree,0,no
11166,34,admin,married,high_school,0,no
11167,45,admin,married,basic_9y,0,no
11168,33,technician,married,professional_course,0,yes
11169,41,admin,married,university_degree,0,yes
11170,42,blue-collar,single,basic_6y,0,unknown
11171,30,admin,married,high_school,0,no
11172,41,blue-collar,married,basic_9y,0,yes
11173,45,housemaid,married,professional_course,0,yes
11174,45,services,married,basic_6y,0,yes
11175,38,technician,single,professional_course,0,no
11176,40,services,married,unknown,0,no
11177,43,admin,married,university_degree,0,no
11178,35,blue-collar,married,basic_9y,0,yes
11179,37,blue-collar,single,basic_4y,0,yes
11180,47,admin,married,university_degree,0,no
11181,39,management,married,basic_4y,0,yes
11182,34,blue-collar,married,basic_9y,0,yes
11183,46,blue-collar,married,basic_4y,0,no
11184,44,blue-collar,married,basic_4y,0,no
11185,40,entrepreneur,married,university_degree,0,unknown
11186,54,admin,married,high_school,0,no
11187,46,entrepreneur,married,basic_9y,0,no
11188,36,management,divorced,university_degree,0,no
11189,41,blue-collar,married,basic_4y,0,yes
11190,42,services,married,unknown,0,yes
11191,34,technician,single,university_degree,0,no
11192,45,unknown,married,unknown,0,no
11193,33,services,married,university_degree,0,no
11194,45,blue-collar,married,basic_4y,0,no
11195,40,blue-collar,married,basic_9y,0,no
11196,38,blue-collar,married,basic_4y,0,no
11197,49,technician,married,professional_course,0,no
11198,49,services,married,high_school,0,no
11199,39,blue-collar,married,basic_9y,0,no
11200,41,blue-collar,married,basic_9y,0,yes
11201,41,admin,divorced,high_school,0,unknown
11202,42,entrepreneur,married,basic_9y,0,no
11203,49,unknown,married,unknown,0,no
11204,42,unemployed,married,high_school,0,yes
11205,34,admin,single,high_school,0,yes
11206,49,admin,divorced,high_school,0,no
11207,43,technician,married,basic_9y,0,yes
11208,42,services,married,high_school,0,no
11209,52,blue-collar,married,unknown,0,yes
11210,50,blue-collar,married,basic_4y,0,yes
11211,57,admin,married,university_degree,0,no
11212,47,blue-collar,married,basic_6y,0,yes
11213,44,blue-collar,married,unknown,0,no
11214,40,management,married,university_degree,0,no
11215,30,admin,married,high_school,0,no
11216,33,management,married,university_degree,0,no
11217,37,unemployed,married,professional_course,0,yes
11218,36,admin,married,high_school,0,no
11219,38,technician,divorced,professional_course,0,no
11220,55,retired,divorced,professional_course,0,no
11221,43,unemployed,married,professional_course,0,yes
11222,37,technician,single,high_school,0,no
11223,31,blue-collar,married,basic_9y,0,no
11224,29,student,married,high_school,0,no
11225,24,technician,married,professional_course,0,no
11226,57,services,married,high_school,0,yes
11227,30,blue-collar,single,unknown,0,no
11228,58,technician,married,high_school,0,no
11229,26,admin,single,high_school,0,unknown
11230,29,blue-collar,single,high_school,0,yes
11231,23,services,single,high_school,0,no
11232,47,management,married,basic_9y,0,unknown
11233,38,blue-collar,married,basic_6y,0,no
11234,45,technician,divorced,university_degree,0,yes
11235,52,retired,divorced,basic_4y,0,yes
11236,29,admin,single,high_school,0,yes
11237,43,technician,married,basic_9y,0,yes
11238,36,blue-collar,married,basic_9y,0,yes
11239,38,admin,married,high_school,0,no
11240,27,blue-collar,married,basic_6y,0,yes
11241,38,admin,married,high_school,0,yes
11242,52,services,divorced,high_school,0,yes
11243,52,services,divorced,high_school,0,unknown
11244,38,admin,married,high_school,0,yes
11245,54,blue-collar,married,basic_6y,0,no
11246,39,blue-collar,married,basic_6y,0,yes
11247,28,blue-collar,married,high_school,0,no
11248,53,technician,married,university_degree,0,no
11249,40,admin,married,university_degree,0,no
11250,49,management,married,university_degree,0,no
11251,40,services,married,high_school,0,yes
11252,23,technician,single,professional_course,0,unknown
11253,36,management,single,high_school,0,unknown
11254,38,unemployed,married,basic_4y,0,no
11255,31,admin,married,high_school,0,no
11256,36,blue-collar,single,basic_9y,0,no
11257,34,admin,married,basic_9y,0,no
11258,35,admin,divorced,university_degree,0,yes
11259,37,blue-collar,divorced,basic_9y,0,no
11260,57,retired,married,basic_4y,0,no
11261,35,blue-collar,married,high_school,0,no
11262,58,technician,married,high_school,0,no
11263,36,blue-collar,married,basic_4y,0,no
11264,49,management,married,university_degree,0,no
11265,38,admin,married,university_degree,0,no
11266,39,admin,single,high_school,0,no
11267,34,blue-collar,married,professional_course,0,yes
11268,36,blue-collar,married,basic_4y,0,yes
11269,33,blue-collar,single,basic_9y,0,no
11270,59,retired,married,unknown,0,yes
11271,57,retired,single,basic_4y,0,yes
11272,55,management,married,professional_course,0,yes
11273,25,blue-collar,single,basic_9y,0,yes
11274,55,blue-collar,married,basic_4y,0,yes
11275,23,blue-collar,single,basic_9y,0,no
11276,56,self-employed,single,basic_9y,0,no
11277,31,technician,single,university_degree,0,no
11278,51,blue-collar,married,basic_4y,0,no
11279,43,blue-collar,divorced,basic_9y,0,no
11280,45,technician,married,university_degree,0,no
11281,57,blue-collar,married,basic_4y,0,no
11282,34,services,married,basic_6y,0,no
11283,31,entrepreneur,married,high_school,0,yes
11284,37,management,married,university_degree,0,no
11285,29,admin,married,basic_9y,0,yes
11286,60,entrepreneur,married,basic_4y,0,no
11287,40,blue-collar,single,basic_4y,0,yes
11288,55,technician,married,professional_course,0,no
11289,43,admin,married,university_degree,0,no
11290,45,blue-collar,married,basic_9y,0,no
11291,40,retired,married,professional_course,0,yes
11292,37,blue-collar,married,basic_9y,0,yes
11293,47,admin,married,university_degree,0,no
11294,37,blue-collar,married,professional_course,0,no
11295,28,blue-collar,married,basic_9y,0,yes
11296,52,technician,married,unknown,0,no
11297,28,blue-collar,married,basic_9y,0,no
11298,25,blue-collar,single,professional_course,0,no
11299,38,services,married,high_school,0,no
11300,55,housemaid,married,basic_4y,0,yes
11301,53,self-employed,divorced,basic_9y,0,yes
11302,35,management,married,high_school,0,yes
11303,45,management,single,basic_9y,0,yes
11304,28,blue-collar,single,high_school,0,no
11305,36,technician,single,professional_course,0,no
11306,26,unknown,single,high_school,0,no
11307,45,management,single,basic_9y,0,yes
11308,38,admin,married,university_degree,0,no
11309,46,services,married,high_school,0,no
11310,49,management,divorced,university_degree,0,no
11311,53,technician,married,professional_course,0,no
11312,49,admin,married,high_school,0,yes
11313,42,technician,married,basic_6y,0,no
11314,48,blue-collar,married,high_school,0,yes
11315,26,blue-collar,single,basic_9y,0,yes
11316,35,blue-collar,single,basic_4y,0,yes
11317,42,housemaid,married,basic_4y,0,no
11318,50,housemaid,married,unknown,0,yes
11319,60,management,married,university_degree,0,yes
11320,56,retired,married,basic_4y,0,no
11321,31,blue-collar,married,basic_9y,0,no
11322,46,entrepreneur,married,university_degree,0,yes
11323,40,blue-collar,married,basic_9y,0,no
11324,42,management,married,university_degree,0,no
11325,33,blue-collar,divorced,basic_9y,0,no
11326,60,blue-collar,married,basic_9y,0,yes
11327,40,blue-collar,married,basic_4y,0,no
11328,52,blue-collar,married,basic_4y,0,yes
11329,42,services,divorced,high_school,0,no
11330,48,services,married,high_school,0,no
11331,34,blue-collar,married,basic_6y,0,yes
11332,34,housemaid,single,university_degree,0,no
11333,48,self-employed,married,basic_9y,0,yes
11334,26,blue-collar,single,basic_9y,0,no
11335,38,admin,married,high_school,0,yes
11336,39,unemployed,married,university_degree,0,no
11337,43,technician,single,professional_course,0,unknown
11338,29,admin,single,high_school,0,yes
11339,37,blue-collar,married,basic_6y,0,yes
11340,28,blue-collar,married,basic_9y,0,unknown
11341,52,self-employed,married,basic_4y,0,no
11342,25,admin,married,high_school,0,no
11343,28,technician,married,basic_9y,0,yes
11344,36,admin,married,high_school,0,no
11345,47,services,single,basic_9y,0,unknown
11346,37,technician,married,professional_course,0,yes
11347,57,blue-collar,married,basic_9y,0,yes
11348,55,retired,married,university_degree,0,yes
11349,39,technician,married,professional_course,0,yes
11350,38,technician,married,basic_9y,0,no
11351,56,admin,divorced,unknown,0,no
11352,52,services,divorced,high_school,0,no
11353,52,unemployed,married,high_school,0,unknown
11354,39,blue-collar,married,basic_9y,0,unknown
11355,32,unknown,unknown,university_degree,0,no
11356,25,blue-collar,single,basic_9y,0,yes
11357,31,technician,married,high_school,0,no
11358,33,technician,divorced,professional_course,0,no
11359,36,admin,single,university_degree,0,yes
11360,26,technician,single,university_degree,0,no
11361,46,admin,divorced,university_degree,0,yes
11362,30,technician,married,university_degree,0,yes
11363,36,blue-collar,divorced,basic_9y,0,no
11364,33,services,single,high_school,0,yes
11365,57,services,divorced,high_school,0,no
11366,40,technician,married,professional_course,0,no
11367,41,blue-collar,married,basic_4y,0,yes
11368,41,housemaid,married,high_school,0,yes
11369,30,blue-collar,married,basic_9y,0,no
11370,39,admin,divorced,university_degree,0,no
11371,52,blue-collar,married,basic_9y,0,yes
11372,35,blue-collar,married,basic_9y,0,no
11373,40,technician,married,professional_course,0,no
11374,44,technician,married,professional_course,0,yes
11375,35,management,married,basic_9y,0,yes
11376,36,admin,divorced,university_degree,0,yes
11377,56,admin,married,high_school,0,no
11378,59,retired,divorced,basic_9y,0,yes
11379,36,services,married,high_school,0,yes
11380,47,services,divorced,basic_4y,0,yes
11381,50,technician,married,basic_6y,0,yes
11382,29,self-employed,married,basic_6y,0,no
11383,45,housemaid,divorced,basic_4y,0,yes
11384,39,entrepreneur,married,professional_course,0,yes
11385,48,retired,married,basic_4y,0,no
11386,47,services,married,high_school,0,yes
11387,38,admin,single,university_degree,0,yes
11388,38,blue-collar,married,unknown,0,yes
11389,51,admin,married,high_school,0,no
11390,31,services,single,high_school,0,no
11391,43,services,married,high_school,0,yes
11392,37,unemployed,single,professional_course,0,no
11393,33,management,married,university_degree,0,no
11394,51,services,married,high_school,0,yes
11395,37,services,married,high_school,0,yes
11396,26,blue-collar,single,basic_9y,0,no
11397,31,blue-collar,married,basic_9y,0,yes
11398,38,blue-collar,married,basic_6y,0,yes
11399,54,housemaid,divorced,basic_4y,0,yes
11400,27,services,married,high_school,0,no
11401,36,technician,married,professional_course,0,no
11402,34,services,married,high_school,0,no
11403,40,entrepreneur,married,basic_9y,0,yes
11404,39,services,divorced,basic_6y,0,no
11405,36,blue-collar,married,high_school,0,no
11406,43,blue-collar,married,basic_9y,0,no
11407,33,services,married,high_school,0,yes
11408,43,unemployed,married,basic_4y,0,no
11409,31,admin,single,university_degree,0,no
11410,47,management,divorced,university_degree,0,yes
11411,44,entrepreneur,married,basic_9y,0,no
11412,43,admin,married,unknown,0,yes
11413,30,blue-collar,single,basic_4y,0,yes
11414,40,blue-collar,married,high_school,0,yes
11415,40,entrepreneur,divorced,university_degree,0,yes
11416,41,management,married,university_degree,0,yes
11417,45,admin,married,basic_9y,0,no
11418,36,management,married,university_degree,0,yes
11419,34,blue-collar,married,basic_4y,0,yes
11420,50,technician,married,high_school,0,yes
11421,38,admin,divorced,university_degree,0,no
11422,56,technician,married,professional_course,0,no
11423,38,services,married,high_school,0,no
11424,32,services,married,high_school,0,yes
11425,29,admin,married,university_degree,0,no
11426,47,technician,married,professional_course,0,yes
11427,47,admin,married,university_degree,0,no
11428,28,blue-collar,married,basic_9y,0,no
11429,35,blue-collar,married,basic_6y,0,no
11430,45,blue-collar,married,basic_9y,0,no
11431,46,blue-collar,married,basic_6y,0,no
11432,40,management,married,unknown,0,yes
11433,31,housemaid,married,basic_4y,0,unknown
11434,39,blue-collar,married,high_school,0,yes
11435,31,admin,single,university_degree,0,no
11436,45,blue-collar,married,basic_9y,0,yes
11437,49,management,married,university_degree,0,yes
11438,33,blue-collar,divorced,basic_6y,0,no
11439,38,admin,single,basic_9y,0,no
11440,48,blue-collar,married,basic_4y,0,yes
11441,48,blue-collar,married,basic_4y,0,no
11442,31,admin,single,university_degree,0,yes
11443,47,blue-collar,divorced,basic_4y,0,yes
11444,46,admin,married,basic_9y,0,yes
11445,49,admin,divorced,university_degree,0,yes
11446,51,management,married,university_degree,0,yes
